SYS_ID_TR_MERCHANT_REGISTRATION,UPDATED,NAME_R_USER,REMARK,NAME_R_TYPE
6a308c8e-b383-4302-95f5-4959933a3506,42:20.9,Fajar Wibowo,"TO DE TYPO : ALAMAT DE DI FM NO 1, kel taman baru, kec taktakan",Return
aa949388-0c1a-4da8-b7f9-4dab745c6bd3,52:49.6,Fajar Wibowo,Pengajuan u/ANNISA SUMBER REZEKI -  2,Submit
4140fb8b-12c5-424f-aa18-c4e28860c5e2,07:43.7,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5722",Submit
a4d4d55b-5f7b-4fa5-9243-ace999431d83,59:57.0,Moch. Randy Juliansyah,"to: ss, mohon sesuaikan nomor npwp pada form ma dengan npwp yang dilampirkan",Return
4140fb8b-12c5-424f-aa18-c4e28860c5e2,06:49.2,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5722",Submit Registration
14f6d2d3-a880-44c4-86c3-c1d505c2f4df,41:31.0,Mutiara Nur Fatimah,"Return to SS; pls cfm merchant membalas ""TIDAK. ALAMAT TIDAK SESUAI UDAH PINDAH KERUKO . PELEPAH INDAH RAYA DC 13/21 SEKTOR 7A GADING SERPONG""",Return
5ce402a8-b1e6-4c4c-9e58-28c4e3bcc021,26:15.6,Fajar Wibowo,"return to ss, Sales draft BCA untuk debit plus, to DE typo : sales peryears sesuaikan dengan FM",Return
0dba950c-ffd8-4f71-a953-935176a452a2,08:28.8,Fajar Wibowo,Pengajuan u/RAJA PANGON,Submit
19ad9f65-7fb3-4062-aef0-0af070c6ab84,54:51.4,Tectona Galih Pundhung Radiktya,TO SS: SES HASIL PV BY WA ALAMAT: Grand Depok city Cluster Azalea W1 no 48 Kel. Jatimulya Kec Cilodong Depok,Return
0dba950c-ffd8-4f71-a953-935176a452a2,06:29.8,Fajar Wibowo,Pengajuan u/RAJA PANGON,Submit Registration
c7f6504a-8634-4d48-895d-d875ee02acd1,59:16.3,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 8043",Submit Registration
c7f6504a-8634-4d48-895d-d875ee02acd1,00:41.8,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 8043",Submit
240a7b6b-7a39-4bed-9022-0d4e412d2c61,38:46.5,Moch. Randy Juliansyah,"to: ss, mohon dapat melampirkan dc dan slik",Return
9087ea13-9c9f-481e-af97-bf8a8738d0f3,40:02.6,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5621",Submit
220ed188-97c5-4dd7-af96-bb346a66de9e,42:01.3,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5621",Submit Registration
220ed188-97c5-4dd7-af96-bb346a66de9e,43:28.5,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5621",Submit
1141de0e-e383-4e0c-b0e4-9d705c1ad0ba,45:19.2,Sherliana Ujiharyanto,TO SS : Hrp lengkapi ceklis data feature pada ma,Return
9087ea13-9c9f-481e-af97-bf8a8738d0f3,14:32.8,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5621",Submit Registration
9eb10f22-17cc-4d34-ba76-b41ee100dad6,26:22.0,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , BRI, Mandiri, BNI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5812 RESTAURANT",Submit Registration
f03c4c1a-0e76-4c06-a80c-257182d55ab9,11:09.9,Moch. Randy Juliansyah,"REQ EDC HIMBARA KEDAI BANG AR, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5814",Submit
9eb10f22-17cc-4d34-ba76-b41ee100dad6,28:31.1,Sherliana Ujiharyanto,"PV WA OK, REQ 1 EDC HIMBARA REG , BRI, MANDIRI, BNI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5812 RESTAURANT",Submit
18bfe04a-6bf7-4dd2-b047-3554b098752b,41:04.9,Fajar Wibowo,PENGAJUAN U/APPLE CARWASH BALARAJA,Submit
0469cd5f-df48-4dbd-a76b-4ac64cac172c,19:43.0,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , BNI BRI Rek an Owner, MDR STD, SETTLE D+0, MCC 7531 REPARASI MOBIL",Submit
18bfe04a-6bf7-4dd2-b047-3554b098752b,20:24.0,Fajar Wibowo,Pengajuan u/APPLE CARWASH BALARAJA,Submit Registration
2725c185-7811-4a1c-bd42-129e02e4225d,07:41.8,Moch. Randy Juliansyah,"REQ EDC HIMBARA GORDYN, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5714",Submit
50c7ca3c-2846-4532-be4f-aab1d5173f11,08:57.4,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (081216702378),Return
7b18629c-312e-4ccc-b58d-47ed039eda09,13:35.9,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , Mandiri BNI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5812 Restaurant",Submit Registration
7b18629c-312e-4ccc-b58d-47ed039eda09,15:14.8,Sherliana Ujiharyanto,"PV WA OK, REQ 1 EDC HIMBARA REG , MANDIRI BNI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5812 RESTAURANT",Submit
e0c5f49b-100b-4202-b4d6-547c89a2134a,42:09.0,Moch. Randy Juliansyah,"REQ EDC HIMBARA KEDAI BANG AR, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5814",Submit
4a162819-b28d-4343-923c-fe568b108ade,30:18.6,Fajar Wibowo,Pengajuan u/NEHAN BABYSHOP WELERI ,Submit
c9ae9cea-583b-49ee-83ee-ef820d72ce14,28:52.4,Fajar Wibowo,Pengajuan u/ASK CELL CICALENGKA,Submit Registration
2a40a328-d042-4a06-85f4-3fb6545f8539,44:01.3,Moch. Randy Juliansyah,"REQ EDC HIMBARA PAJAJARAN CELL, MDR: STANDARD, SETT DAYS: D+1, CAT: UKE, MCC: 4812",Submit Registration
2a40a328-d042-4a06-85f4-3fb6545f8539,48:17.4,Moch. Randy Juliansyah,"REQ EDC HIMBARA PAJAJARAN CELL, MDR: STANDARD, SETT DAYS: D+1, CAT: UKE, MCC: 4812",Submit
b54df68f-8841-4ae8-a119-240fd1bafd13,21:51.8,Tectona Galih Pundhung Radiktya,to ss: mhn konfirmasi dc dan sid bi blm tersedia,Return
bcbb054b-5324-4cf5-92fa-cc108ad9c151,32:00.1,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5621",Submit Registration
59ddaeb5-2533-4587-8d3b-a8da3712a22a,34:23.7,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , Mandiri BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 4215 KANTOR POS",Submit Registration
bcbb054b-5324-4cf5-92fa-cc108ad9c151,35:35.2,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5621",Submit
59ddaeb5-2533-4587-8d3b-a8da3712a22a,38:05.3,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , Mandiri BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 4215 KANTOR POS",Submit
769aacc0-dca7-418b-9ba0-cbfe3f0638fc,38:42.7,Fajar Wibowo,"Return to ss, pls cfm no rek mandiri , dokumen rekening mandiri ",Return
3a5028c1-2c02-4de4-b149-b43eb4dce633,08:33.0,Fajar Wibowo,"return to ss, nama pada FM berbeda dengan butab",Return
45a8201b-c486-454a-b178-a5de76f79c8f,29:40.1,Fajar Wibowo,Pengajuan u/LITUHAYU BEAUTY SKIN,Submit Registration
45a8201b-c486-454a-b178-a5de76f79c8f,31:26.8,Fajar Wibowo,Pengajuan u/LITUHAYU BEAUTY SKIN,Submit
6cdc39d2-a165-4600-be86-967a75774308,33:47.6,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 8299",Submit
d7cc4dde-a2ce-47db-bfb6-0a42cc6ecbee,16:35.2,Tectona Galih Pundhung Radiktya,to ss: mhn konfirmasi mdr debit off us,Return
f99d0243-e444-43a9-9b7a-e1ca92399a3d,19:51.2,Sherliana Ujiharyanto,"PV WA OK, Req 2 EDC HIMBARA Reg , Mandiri BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5499 Market",Submit Registration
c9ae9cea-583b-49ee-83ee-ef820d72ce14,30:48.0,Fajar Wibowo,PENGAJUAN U/ASK CELL CICALENGKA,Submit
f99d0243-e444-43a9-9b7a-e1ca92399a3d,21:48.0,Sherliana Ujiharyanto,"PV WA OK, Req 2 EDC HIMBARA Reg , Mandiri BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5499 Market",Submit
0bf73f0f-f87e-41b4-ab7a-f9a8bff117d0,53:11.2,Tectona Galih Pundhung Radiktya,TO SS: LEMBAR 2 MA BLM PARAF,Return
eaf0aeab-4dde-4282-8eba-a88ec634c1b5,59:25.8,Fajar Wibowo,Pengajuan u/MANUKAN DENTAL CARE,Submit
a54bc7f8-4909-48d2-9930-774cef05c0ad,40:10.6,Moch. Randy Juliansyah,"to: ss, mohon sesuaikan fitur reguler pada form ma (checklist fitur reguler saja)",Return
4ebc4e09-4261-4150-ba6b-a166d0d9f3ad,55:54.9,Moch. Randy Juliansyah,"to: ss, mohon checklist fitur prepaid member bank bni pada form ma & mohon uncheck fitur pada member bank btn pada form ma",Return
9f5d3056-e0a1-48b6-b66c-c5ad34f77961,52:04.6,Sherliana Ujiharyanto,"PV WA OK, Req EDC HIMBARA Reg , Mandiri BNI, Rek an Owner, MDR STD, SETTLE D+0, MCC 7542 Car Wash",Submit Registration
9f5d3056-e0a1-48b6-b66c-c5ad34f77961,53:37.5,Sherliana Ujiharyanto,"PV WA OK, REQ EDC HIMBARA REG , MANDIRI BNI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 7542 CAR WASH",Submit
225f8711-8f7f-427b-8c47-030e4c701c23,,,"PV OK, Akuisisi baru EDC Himbara BNI, Mandiri Rek an Owner,MDR std, Settle D+0, MCC 5812 Coffee Shop; ok",
9fea4d0b-e54f-49f8-8acb-c8f7b6889c96,03:44.7,Fajar Wibowo,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+1, MCC 4812",Submit
4c559616-45e7-48ec-99e2-46153bcad6f6,25:07.0,Fajar Wibowo,"return to SS, PV WA 21 jun 2023 (087874054580) tidak membalas ",Return
77f2836c-01c7-4c1f-9095-ad0654191039,08:21.2,Fajar Wibowo,"return to SS, PV WA 21 jun 2023 (082111836789) tidak membalas ",Return
96b89436-ef98-47e1-954a-947f87efda69,36:21.8,Sherliana Ujiharyanto,"PV WA OK, Req EDC HIMBARA Reg ,Mandiri BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5812 restaurant",Submit Registration
96b89436-ef98-47e1-954a-947f87efda69,38:58.0,Sherliana Ujiharyanto,"PV WA OK, REQ EDC HIMBARA REG ,MANDIRI BRI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5812 RESTAURANT",Submit
48b4d26c-4e7b-495e-bd73-4001409124b9,40:51.8,Fajar Wibowo,"Return to ss, pls cfm edc feature pada checklist FM debit only atau regular?",Return
5d03aef5-eaa9-44e7-bb08-5a7f86c23831,46:12.3,Fajar Wibowo,"to de typo: sett days debit H+0, kredit H+1",Return
28ca1d67-fd6e-48d6-8154-1784dff3394b,58:12.9,Sherliana Ujiharyanto,TO DE : SESUAIKAN NAMA OWNER DGN FORM MA BDS,Return
e921baf1-4336-4664-add9-c8fd8f9f93e4,10:07.3,Sherliana Ujiharyanto,"PV WA OK, Req EDC HIMBARA Reg , BRI BNI, Rek an Owner, MDR STD, SETTLE D+0, MCC 8043 Optik",Submit
c1bff0f9-e48e-49be-8d98-82e7f3bd2325,15:29.7,Fajar Wibowo,Pengajuan u/LUSI BY DRO,Submit
4d682366-9004-4a28-971c-e87fec1e14a6,,,"PV OK, Akuisisi baru EDC Himbara Mandiri, BRI, Rek an Owner, MDR std, Settle D+0, MCC 5499 Pusat Oleh-Oleh; ok",
e91ea57a-7f3b-459b-bfd0-c6ec2c307bb7,,,TO SS : cantumkan sett days pd MA,Return
cf531534-3248-4081-8ce6-632d0f83ac00,,,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5499; ok",
183b95b1-9d36-447c-82bb-c09af474ca57,53:43.8,Fajar Wibowo,Pengajuan u/PERMATA FOTOCOPY,Submit
065227ed-a2fe-4f3f-a7f9-6ce35a8ad7b7,41:34.9,Fajar Wibowo,Pengajuan u/BRAVO OLEH-OLEH KHAS BATAM,Submit Registration
065227ed-a2fe-4f3f-a7f9-6ce35a8ad7b7,43:12.8,Fajar Wibowo,PENGAJUAN U/BRAVO OLEH-OLEH KHAS BATAM,Submit
ad55fb82-7b5c-423f-ab90-21bb885e9a27,,,"PV OK, Akuisisi baru EDC Himbara Mandiri, BNI, Rek an Owner, MDR std, Settle D+0, MCC 5691 Clothing; ok",
4f29367e-00b3-43dc-a676-823a5e857c51,55:14.8,Sherliana Ujiharyanto,"PV WA OK, Req EDC HIMBARA Reg ,Mandiri BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 8021 Praktek Dokter Gigi",Submit Registration
4f29367e-00b3-43dc-a676-823a5e857c51,57:42.4,Sherliana Ujiharyanto,"PV WA OK, REQ EDC HIMBARA REG ,MANDIRI BNI BRI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 8021 PRAKTEK DOKTER GIGI",Submit
716b85bf-1dcb-4f20-a387-a471a8dbb617,,,"PV OK, Akuisisi baru EDC Himbara Mandiri, BRI, Rek an Owner, MDR std, Settle D+0, MCC 5211 Bahan Bangunan; ok",
2786b36c-742d-46f3-8363-4e2a0469b7bb,,,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5137; ok",
183b95b1-9d36-447c-82bb-c09af474ca57,22:44.8,Fajar Wibowo,Pengajuan u/PERMATA FOTOCOPY,Submit Registration
63f6ae80-aef2-4c5a-bf80-e3abd6a6596e,40:07.8,Fajar Wibowo,"return to SS, PV WA 22 jun 2023 (085254210707) tidak membalas ",Return
596ee325-6cd2-42a3-8e60-8eebf6588df4,50:23.5,Fajar Wibowo,"return to SS, PV WA 22 jun 2023 (081378802888) tidak membalas ",Return
633559c8-a4b9-4d6c-a45f-bd78222aa72b,09:31.3,Fajar Wibowo,to ss: PV WA 22 jun 2023 (085298953310) tidak dibalas,Return
edc5484c-8a0b-4516-8751-cb9cff61a26a,10:41.7,Fajar Wibowo,Pengajuan u/LANCAR DJOYO,Submit
6f5cdbb6-48e4-4f65-98ec-be801d5f454a,,,to ss :  incendet tdk muncul pd tab review,Return
52d84884-c186-482d-9561-67ebaeabf3d6,30:40.5,Fajar Wibowo,to ss: pv wa 22 juni 2023 (081375416014) tidak dibalas,Return
0f39da29-f29b-4c77-aae3-1e395e961754,01:03.6,Fajar Wibowo,"RETURN TO SS, PV WA 22 JUN 2023 (081298487159) TIDAK MEMBALAS ",Return
4334dacf-6e73-4a07-a4a9-2864a743476b,,,Pengajuan u/ SERIMPI MOTOR;,
b345daf7-dcb0-4a43-b8bd-db4d54d69493,14:54.5,Fajar Wibowo,Pengajuan u/APOTEK CAHAYA FARMA,Submit Registration
b345daf7-dcb0-4a43-b8bd-db4d54d69493,16:33.8,Fajar Wibowo,PENGAJUAN U/APOTEK CAHAYA FARMA,Submit
a5e64a0e-b1f3-4df0-be4c-2c2faf56814e,34:15.1,Fajar Wibowo,TO SS: PV 22 JUNI 2023 (087864105225) TIDAK DIBALAS,Return
3d6df453-99ec-4f1e-91e5-a66d9323a4cb,38:51.6,Fajar Wibowo,TO SS: PV 22 JUNI 2023 (082278918001) TIDAK DIBALAS,Return
a515a52e-924e-4e9b-a788-9b724dde57b0,,,Pengajuan u/ APOTEK WIJAYA FARMA;,
d8a503c9-306c-4fb5-b424-f793e6e92228,41:58.1,Fajar Wibowo,Pengajuan u/SHASA COLLECTION,Submit Registration
d8a503c9-306c-4fb5-b424-f793e6e92228,46:22.4,Fajar Wibowo,Pengajuan u/SHASA COLLECTION,Submit
8556fd14-6571-4236-ac96-b19dec4104e9,58:00.4,Fajar Wibowo,Pengajuan u/BIG SELL ,Submit
d63d0b53-5be6-41e6-8224-bd481dd90d47,34:36.7,Fajar Wibowo,PENGAJUAN U/INDO OPTICAL,Submit
4980ff0d-cf87-4e13-93eb-9d53c9194abe,19:16.7,Fajar Wibowo,Pengajuan u/TOKO HAMDALAH ,Submit Registration
4980ff0d-cf87-4e13-93eb-9d53c9194abe,22:53.7,Fajar Wibowo,PENGAJUAN U/TOKO HAMDALAH ,Submit
2cfce931-8172-4697-a7d5-d6bb86049a38,,,Pengajuan u/TOKO STANDARD;,
4317ee86-96fc-4497-b3c7-6485cf47a7cd,,,"REQ EDC HIMBARA BEAUTY SKINCIVEST, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5977; ok",
2318b67a-a661-46c5-85d4-9ca24a36935e,43:12.6,Fajar Wibowo,Pengajuan u/DESIGNER RUGS,Submit
e66d6766-9af0-4292-a855-82b4a5a0dc0f,05:52.3,Fajar Wibowo,TO DE TYPO : nama pemilik rekening sesuaikan butab ,Return
9c753f61-cc0a-42d3-b65f-63b3b1733afa,,,"PV to  AGUS as Owner; Req EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+1, MCC 5719; ok",
4971b87d-d826-4c39-8b5f-e465fd4efcc8,,,to ss : pls cnfrm masa jabatan direksi hanya 5 thn sesuai akta 2015,Return
e801560d-f73a-4044-9d4f-7875e3c3ffd1,06:17.4,Moch. Randy Juliansyah,"to: ss, mohon nomor npwp pada form ma menggunakan nomor npwp perusahaan",Return
7fc5968d-87e1-40f4-a329-f3da16b9534b,26:18.9,Fajar Wibowo,TO SS: MHN KONFIRMASI NO REK BANK MANDIRI DAN NO SIUP PADA FORM MA,Return
48d4eb6e-2155-45fa-9e77-d2cbe89e1424,,,"PENGAJUAN EDC HIMBARA MANDIRI, BRI u/ RUN'S WARUNG , MDR STD, ALL FITUR REFER DOC TERLAMPIR, PV MEET PIC, OK.apprv",
3730bffc-d695-4655-8720-dd668be7216a,,,"PV TO OWNER, REQ EDC HIMBARA MANDIRI & BNI;",
5763d5ff-9f4a-4dca-a312-a0b9e24a0127,49:36.2,Fajar Wibowo,TO SS: MHN KONFIRMASI DOKUMEN DGN FITUR REGULER/DEBIT ONLY PD FORM MA ,Return
95ae22d2-9c4e-445f-8e2d-0d7f9c137577,,,Fitur Reguler; MDR ; Standard ; Settelement : D+1  ; MCC : 5944; Incident : ok ; call 082122317117 OK,
7dee879f-8059-4970-92c0-7287db4ff569,05:07.0,Moch. Randy Juliansyah,"INCIDENT CLEAR, REQ EDC HIMBARA ENGGAR ETNIK NUSANTARA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5691",Submit Registration
7dee879f-8059-4970-92c0-7287db4ff569,07:04.3,Moch. Randy Juliansyah,"INCIDENT CLEAR, REQ EDC HIMBARA ENGGAR ETNIK NUSANTARA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5691",Submit
a53085cb-8073-4fbb-bdee-1bde7f76b285,,,"PV TO OWNER, REQ EDC HIMBARA BNI BRI BMRI;",
0f765dc1-e6b3-4f6d-8c27-28d36cd1dc2c,01:01.0,Sherliana Ujiharyanto,"PV WA OK, Req EDC HIMBARA Reg ,Mandiri BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5699 ACCECORIES SILVER",Submit Registration
47f54a30-b8af-4291-96fd-a848e5493643,05:39.1,Moch. Randy Juliansyah,"to: de, mohon sesuaikan alamat owner dengan form ma/ktp",Return
f24d2c66-76c3-4563-aa8b-0bcfed5d620a,17:13.3,Moch. Randy Juliansyah,"to: de, mohon sesuaikan alamat owner dengan form ma/ktp",Return
d8764abb-9577-40d8-ac6a-d69c1e1ef9d3,30:50.0,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg ,Mandiri BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5499 MINIMARKET",Submit Registration
d8764abb-9577-40d8-ac6a-d69c1e1ef9d3,32:18.8,Sherliana Ujiharyanto,"PV WA OK, REQ 1 EDC HIMBARA REG ,MANDIRI BRI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5499 MINIMARKET",Submit
7aa8a0e8-b7a8-4217-bc78-ac9d8a5bfd1a,58:59.0,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg ,Mandiri BRI, Rek an Owner, NPWP an suami MDR STD, SETTLE D+0, MCC 7210 LAUNDRY",Submit Registration
7aa8a0e8-b7a8-4217-bc78-ac9d8a5bfd1a,01:06.9,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg ,Mandiri BRI, Rek an Owner, NPWP an suami MDR STD, SETTLE D+0, MCC 7210 LAUNDRY",Submit
fb3bdddc-bad8-48dd-b591-b7e77562ce27,26:10.0,Sherliana Ujiharyanto,TO DE : SESUAIKAN DATA FEATURE DGN FORM,Return
9deed029-2828-4ca7-a06c-7a4a6d708f08,49:57.4,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg ,Mandiri BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5045 TOKO KOMPUTER SERTA PERLENGKAPANNYA",Submit Registration
9deed029-2828-4ca7-a06c-7a4a6d708f08,51:34.7,Sherliana Ujiharyanto,"PV WA OK, REQ 1 EDC HIMBARA REG ,MANDIRI BRI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5045 TOKO KOMPUTER SERTA PERLENGKAPANNYA",Submit
874fb38b-a064-49d7-a152-6c6e9f89baa9,11:51.8,Chandra Eka Purnama,wa 081575665372 no respon,Return
adfcbb51-41ba-41c1-aa91-4bdcbeda2f94,14:49.6,Chandra Eka Purnama,"TO DE : Mohon di pebaikin no pic, nama owner & nama di rekening ",Return
56f10f18-8784-4c33-b7ef-348e026560f8,20:52.1,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 8021; Incident : ok ; call 08115687333 OK,Submit
9091c936-7446-4ead-9650-4ec42b255c75,23:54.2,Chandra Eka Purnama,Debit Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5499 ; Incident : ok ;call 085730869695 ok,Submit
d381cd96-bba6-4b6d-a658-3dd8b8f2e3ec,26:25.9,Chandra Eka Purnama,to ss : call 081229809900 tidak ada jawaban,Return
50e85b5e-bb80-43cc-bd5b-58ae0733ac1b,27:28.7,Chandra Eka Purnama,CALL 082296422397 TIDAK ADA JAWABAN,Return
28e92236-29c6-4fcf-a925-821c47a334c7,34:29.9,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 4722 ; Incident : clear ;call 08123314900 ok,Submit
c1d8e121-1f3a-46f2-845f-69b11ccb571f,57:14.0,Nurbaiti Albadru,PV to Owner (081311357185),Submit Registration
c1d8e121-1f3a-46f2-845f-69b11ccb571f,57:42.7,Nurbaiti Albadru,PV to Owner (081311357185),Submit
178986c1-544d-442a-8bb6-db381db03f1a,28:11.7,Mutiara Nur Fatimah,Return to SS; nomor yang tertera pada dokumen 081317246979 tidak membalas WA,Return
e2346c94-da24-4df1-b956-93e04d051c8b,41:45.9,Mutiara Nur Fatimah,Cfm monit MTI Incident not match (7/3/2023),Submit Registration
24180a01-2639-444d-9fad-65b834a5b447,44:28.5,Mutiara Nur Fatimah,"PV to  NURFARIDA as Owner; Req EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5814",Submit Registration
755c89fb-5c76-484c-b2a4-c4a97a66e9c0,16:30.1,Fajar Wibowo,to DE typo: feature bank BTN sesuaikan dengan FM,Return
e2346c94-da24-4df1-b956-93e04d051c8b,42:11.0,Mutiara Nur Fatimah,Cfm monit MTI Incident not match (7/3/2023),Submit
24180a01-2639-444d-9fad-65b834a5b447,44:56.2,Mutiara Nur Fatimah,"PV to  NURFARIDA as Owner; Req EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5814",Submit
0f765dc1-e6b3-4f6d-8c27-28d36cd1dc2c,03:23.9,Sherliana Ujiharyanto,"PV WA OK, REQ EDC HIMBARA REG ,MANDIRI BRI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5699 ACCECORIES SILVER",Submit
8f2e73f8-00b9-4487-b39c-e8ae3afdb674,,,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 4812; Incident : ok ; call 081213548587 OK; apprv,
1cd558cb-54d2-4711-a6ab-455bb5a6b0ba,,,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5944; Incident : ok ; call 082255536001 OK;apprv,
fa5a678c-8234-43f0-8a3c-33ef249bfb2b,,,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5661; Incident : ok ; call 089696850351 OK; apprv,
dfbd1f61-c47f-4698-b31a-f96c229e5f58,24:45.7,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg ,Mandiri BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5499 MINIMARKET",Submit Registration
7a59596c-3b01-4e8e-a6f7-5be1208a7b2a,18:35.3,Fajar Wibowo,Pengajuan u/WARUNG AGUNG,Submit Registration
7a59596c-3b01-4e8e-a6f7-5be1208a7b2a,20:50.2,Fajar Wibowo,PENGAJUAN U/WARUNG AGUNG,Submit
ed4d7495-e7ee-4919-ae50-5c83a984a5b4,28:32.0,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , Mandiri BNI, Rek an Owner, NPWP an suami MDR STD, SETTLE D+0, MCC 5944 Perhiasan, Highrisk",Submit Registration
fb0b97ac-d99f-4a5a-b001-d5aaa2c4948b,32:02.5,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 8043",Submit Registration
b235803f-e0e9-49d6-b93e-dec3663ac6a3,39:33.5,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , BNI BRI, Rek an Owner, MDR STD, SETTLE D+0, MCC 5941 ALAT OLAHRAGA",Submit
9491489c-4161-4500-bfdd-31144a36c18f,40:22.1,Sherliana Ujiharyanto,"PV WA OK, Req 1 EDC HIMBARA Reg , BNI BRI, Rek an Owner, MDR STD, SETTLE D+1, MCC 4812 Toko Hp",Submit
b47f37da-9be5-4b80-a797-8bb50c216e3a,57:03.3,Tectona Galih Pundhung Radiktya,to de typo: settlement days H+1,Return
00d1d219-4aa3-41c5-b217-8b55534199e4,44:10.5,Tectona Galih Pundhung Radiktya,TO DE TYPO: MDR BANK MANDIRI PREPAID SESUAIKAN DENGAN FORM MA,Return
309c51df-da47-4738-bad9-60af0c2a1c86,33:06.1,Tectona Galih Pundhung Radiktya,to ss: mhn paraf pada lembar ke 2 form ma,Return
