IDLOG,IDTRACKER,IDSTATUS,APLC_STATUS,APLC_AUTH,APLC_RSON,PROC_PGRS_SEQ_NO,DATA_CHNG_DTTM
15999,7997,70,Approval Completed,Approved,,1,3/5/2023 23:03
16000,7998,70,Approval Completed,Approved,,1,3/5/2023 23:03
16001,7997,70,Approval Completed,,,2,3/5/2023 23:03
16002,7998,70,Approval Completed,,,2,3/5/2023 23:03
16003,7999,30,B/L Check,Approved,,1,3/1/2023 13:03
16004,7999,40,Application Check,Approved,,1,3/1/2023 13:03
16005,8005,50,Merchant Analyst,Returned,Application,1,3/2/2023 14:03
16006,7999,70,Approval Completed,Approved,,1,3/2/2023 17:03
16007,8006,70,Approval Completed,Approved,,1,3/3/2023 16:03
16008,7999,70,Approval Completed,,,2,3/2/2023 17:03
16009,8000,30,B/L Check,Approved,,1,3/1/2023 14:03
16010,8000,40,Application Check,Returned,Application,1,3/1/2023 16:03
16011,8009,30,B/L Check,Approved,,1,3/1/2023 14:03
16012,8009,40,Application Check,Returned,Application,1,3/1/2023 14:03
16013,8010,30,B/L Check,Approved,,2,3/1/2023 14:03
16014,8010,40,Application Check,Approved,,2,3/1/2023 14:03
16015,8011,30,B/L Check,Approved,,1,3/1/2023 14:03
16016,8011,40,Application Check,Approved,,1,3/1/2023 16:03
16017,8000,20,Data Entry,Approved,,2,3/1/2023 16:03
16018,8000,30,B/L Check,Approved,,2,3/1/2023 16:03
16019,8000,40,Application Check,Approved,,2,3/1/2023 16:03
16020,8001,15,Quality Assurance (QAM),Approved,,1,3/1/2023 10:03
16021,8001,70,Approval Completed,Approved,,1,3/7/2023 21:03
16022,8002,30,B/L Check,Approved,,1,3/1/2023 14:03
16023,8002,40,Application Check,Approved,,1,3/1/2023 14:03
16024,8002,50,Merchant Analyst,Returned,Application,1,3/2/2023 21:03
16025,8010,30,B/L Check,Approved,,1,3/1/2023 14:03
16026,8010,40,Application Check,Returned,Application,1,3/1/2023 14:03
16027,8002,70,Approval Completed,Approved,,1,3/7/2023 21:03
16028,8009,20,Data Entry,Approved,,4,3/6/2023 12:03
16029,8002,20,Data Entry,Approved,,2,3/3/2023 5:03
16030,8008,10,DOC Registration,Approved,,2,3/3/2023 9:03
16031,8002,30,B/L Check,Approved,,2,3/3/2023 5:03
16032,8002,40,Application Check,Approved,,2,3/3/2023 10:03
16033,8003,10,DOC Registration,Approved,,1,3/1/2023 10:03
16034,8003,15,Quality Assurance (QAM),Approved,,1,3/1/2023 10:03
16035,8003,20,Data Entry,Approved,,1,3/1/2023 12:03
16036,8004,15,Quality Assurance (QAM),Approved,,1,3/1/2023 11:03
16037,8006,15,Quality Assurance (QAM),Approved,,1,3/1/2023 11:03
16038,8006,20,Data Entry,Approved,,1,3/1/2023 13:03
16039,8007,10,DOC Registration,Approved,,1,3/1/2023 11:03
16040,8007,15,Quality Assurance (QAM),Approved,,1,3/1/2023 11:03
16041,8008,10,DOC Registration,Approved,,1,3/1/2023 11:03
16042,8004,61,Member Bank Apprval 1,Approved,,1,3/6/2023 15:03
16043,8007,61,Member Bank Apprval 1,Approved,,1,3/6/2023 15:03
16044,8004,70,Approval Completed,,,2,3/9/2023 15:03
16045,8007,70,Approval Completed,,,2,3/9/2023 16:03
16046,8008,70,Approval Completed,,,2,3/9/2023 16:03
16047,8005,15,Quality Assurance (QAM),Approved,,1,3/1/2023 12:03
16048,8010,10,DOC Registration,Approved,,1,3/1/2023 11:03
16049,8005,20,Data Entry,Approved,,1,3/1/2023 13:03
16050,8005,70,Approval Completed,Approved,,1,3/6/2023 18:03
16051,8010,70,Approval Completed,Approved,,1,3/8/2023 16:03
16052,8011,70,Approval Completed,Approved,,1,3/8/2023 16:03
16053,8012,70,Approval Completed,Approved,,1,3/6/2023 18:03
16054,8014,70,Approval Completed,Approved,,1,3/7/2023 17:03
16055,8005,50,Merchant Analyst,Approved,,2,3/2/2023 16:03
16056,8013,40,Application Check,Approved,,2,3/2/2023 15:03
16057,8013,50,Merchant Analyst,Approved,,2,3/2/2023 16:03
16058,8006,30,B/L Check,Approved,,1,3/1/2023 13:03
16059,8006,40,Application Check,Approved,,1,3/1/2023 13:03
16060,8007,20,Data Entry,Approved,,1,3/1/2023 14:03
16061,8008,15,Quality Assurance (QAM),Approved,,1,3/1/2023 12:03
16062,8008,30,B/L Check,Approved,,1,3/1/2023 13:03
16063,8008,40,Application Check,Approved,,1,3/1/2023 13:03
16064,8016,15,Quality Assurance (QAM),Approved,,1,3/1/2023 13:03
16065,8008,61,Member Bank Apprval 1,Approved,,1,3/6/2023 15:03
16066,8008,15,Quality Assurance (QAM),Approved,,2,3/3/2023 10:03
16067,8008,20,Data Entry,Approved,,2,3/3/2023 11:03
16068,8008,30,B/L Check,Approved,,2,3/3/2023 11:03
13372,7879,70,Approval Completed,,,2,2/28/2023 15:02
13373,7880,10,DOC Registration,Approved,,1,2/27/2023 9:02
13374,7880,30,B/L Check,Approved,,1,2/27/2023 14:02
13375,7880,40,Application Check,Approved,,1,2/27/2023 18:02
13376,7880,50,Merchant Analyst,Approved,,1,3/1/2023 14:03
13377,7880,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
13378,7880,61,Member Bank Apprval 1,Approved,,2,3/6/2023 17:03
13379,7880,70,Approval Completed,Approved,,1,3/21/2023 21:03
13380,7880,70,Approval Completed,Approved,,2,3/21/2023 21:03
13381,7880,61,Member Bank Apprval 1,Approved,,3,3/2/2023 10:03
652,6219,10,DOC Registration,Approved,,1,1/18/2023 10:01
653,6219,15,Quality Assurance (QAM),Approved,,1,1/18/2023 10:01
654,6219,20,Data Entry,Approved,,1,1/18/2023 14:01
655,6219,30,B/L Check,Approved,,1,1/18/2023 14:01
656,6219,40,Application Check,Returned,Application,1,1/18/2023 15:01
657,6219,70,Approval Completed,Approved,,1,2/6/2023 20:02
658,6219,20,Data Entry,Approved,,2,1/18/2023 16:01
659,6219,70,Approval Completed,Approved,,2,2/6/2023 20:02
660,6219,70,Approval Completed,Approved,,3,2/6/2023 20:02
661,6219,70,Approval Completed,Approved,,4,2/6/2023 20:02
662,6220,10,DOC Registration,Approved,,1,1/18/2023 10:01
663,6220,15,Quality Assurance (QAM),Approved,,1,1/18/2023 10:01
664,6220,20,Data Entry,Approved,,1,1/18/2023 15:01
665,6220,30,B/L Check,Approved,,1,1/18/2023 15:01
666,6220,40,Application Check,Returned,Uncompleted Documents,1,1/18/2023 16:01
667,6220,70,Approval Completed,Approved,,1,2/20/2023 21:02
668,6220,10,DOC Registration,Approved,,2,1/19/2023 18:01
669,6220,20,Data Entry,Approved,,2,1/20/2023 8:01
670,6220,70,Approval Completed,Approved,,2,2/20/2023 21:02
671,6220,70,Approval Completed,Approved,,3,2/20/2023 21:02
672,6220,70,Approval Completed,Approved,,4,2/20/2023 21:02
673,6220,70,Approval Completed,,,5,2/20/2023 21:02
674,6221,10,DOC Registration,Approved,,1,1/18/2023 10:01
675,6221,15,Quality Assurance (QAM),Approved,,1,1/18/2023 10:01
676,6221,20,Data Entry,Approved,,1,1/18/2023 14:01
677,6221,30,B/L Check,Approved,,1,1/18/2023 14:01
678,6221,40,Application Check,Approved,,1,1/18/2023 20:01
679,6221,50,Merchant Analyst,Approved,,1,1/20/2023 14:01
680,6221,61,Member Bank Apprval 1,Approved,,1,1/31/2023 17:01
681,6221,70,Approval Completed,Approved,,1,2/20/2023 21:02
682,6221,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
683,6221,70,Approval Completed,Approved,,2,2/20/2023 21:02
684,6221,70,Approval Completed,Approved,,3,2/20/2023 21:02
685,6221,70,Approval Completed,,,5,2/20/2023 21:02
686,6222,10,DOC Registration,Approved,,1,1/18/2023 10:01
687,6222,15,Quality Assurance (QAM),Approved,,1,1/18/2023 10:01
688,6222,20,Data Entry,Approved,,1,1/18/2023 14:01
689,6222,30,B/L Check,Approved,,1,1/18/2023 14:01
690,6222,40,Application Check,Returned,Application,1,1/18/2023 15:01
691,6222,70,Approval Completed,Approved,,1,2/20/2023 21:02
692,6222,20,Data Entry,Approved,,2,1/18/2023 15:01
693,6222,30,B/L Check,Approved,,2,1/18/2023 15:01
694,6222,40,Application Check,Approved,,2,1/18/2023 15:01
695,6222,70,Approval Completed,Approved,,2,2/20/2023 21:02
696,6222,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
697,6222,70,Approval Completed,Approved,,3,2/20/2023 21:02
698,6222,70,Approval Completed,,,5,2/20/2023 21:02
699,6223,70,Approval Completed,Approved,,1,1/18/2023 10:01
700,6224,70,Approval Completed,Approved,,1,1/18/2023 10:01
701,6225,70,Approval Completed,Approved,,1,1/18/2023 10:01
702,6226,70,Approval Completed,Approved,,1,1/18/2023 10:01
703,6227,70,Approval Completed,Approved,,1,1/18/2023 10:01
704,6228,70,Approval Completed,Approved,,1,1/18/2023 10:01
705,6229,70,Approval Completed,Approved,,1,1/18/2023 10:01
706,6230,70,Approval Completed,Approved,,1,1/18/2023 10:01
707,6231,70,Approval Completed,Approved,,1,1/18/2023 10:01
708,6232,70,Approval Completed,Approved,,1,1/18/2023 10:01
709,6233,70,Approval Completed,Approved,,1,1/18/2023 10:01
710,6234,70,Approval Completed,Approved,,1,1/18/2023 10:01
711,6219,50,Merchant Analyst,Approved,,1,1/19/2023 9:01
712,6219,61,Member Bank Apprval 1,Approved,,1,1/26/2023 17:01
713,6219,61,Member Bank Apprval 1,Approved,,2,1/26/2023 17:01
714,6219,30,B/L Check,Approved,,2,1/18/2023 16:01
715,6219,40,Application Check,Approved,,2,1/18/2023 17:01
716,6219,61,Member Bank Apprval 1,Approved,,3,1/20/2023 8:01
717,6219,70,Approval Completed,,,5,2/6/2023 20:02
718,6220,50,Merchant Analyst,Approved,,1,1/23/2023 12:01
719,6220,61,Member Bank Apprval 1,Approved,,1,1/31/2023 17:01
720,6220,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
721,6220,15,Quality Assurance (QAM),Approved,,2,1/19/2023 23:01
722,6220,30,B/L Check,Approved,,2,1/20/2023 8:01
723,6220,40,Application Check,Approved,,2,1/20/2023 9:01
724,6220,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
725,6221,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
726,6221,70,Approval Completed,Approved,,4,2/20/2023 21:02
727,6222,50,Merchant Analyst,Approved,,1,1/20/2023 14:01
728,6222,61,Member Bank Apprval 1,Approved,,1,1/31/2023 17:01
729,6222,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
730,6222,70,Approval Completed,Approved,,4,2/20/2023 21:02
731,5786,70,Approval Completed,,,5,1/31/2023 17:01
777,5785,50,Merchant Analyst,Returned,Application,1,1/9/2023 13:01
778,5785,61,Member Bank Apprval 1,Approved,,1,1/10/2023 11:01
779,5785,70,Approval Completed,Approved,,1,1/12/2023 21:01
780,5785,20,Data Entry,Approved,,2,1/9/2023 13:01
781,5785,30,B/L Check,Approved,,2,1/9/2023 13:01
782,5785,40,Application Check,Approved,,2,1/9/2023 15:01
783,5785,50,Merchant Analyst,Approved,,2,1/9/2023 17:01
784,5785,70,Approval Completed,,,2,1/12/2023 21:01
785,5786,30,B/L Check,Approved,,1,1/6/2023 12:01
786,5786,40,Application Check,Returned,Application,1,1/6/2023 15:01
3879,6031,61,Member Bank Apprval 1,Approved,,1,1/25/2023 14:01
3880,6031,70,Approval Completed,Approved,,1,1/25/2023 14:01
3881,6031,40,Application Check,Approved,,2,1/24/2023 13:01
3882,6031,50,Merchant Analyst,Approved,,2,1/25/2023 10:01
3883,5494,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
3884,6032,10,DOC Registration,Approved,,1,1/11/2023 18:01
3885,6032,15,Quality Assurance (QAM),Approved,,1,1/11/2023 21:01
3886,6032,20,Data Entry,Approved,,1,1/12/2023 13:01
3887,6032,70,Approval Completed,Approved,,1,1/25/2023 14:01
3888,6032,10,DOC Registration,Approved,,2,1/24/2023 10:01
3889,6032,15,Quality Assurance (QAM),Approved,,2,1/24/2023 10:01
3890,6032,20,Data Entry,Approved,,2,1/24/2023 10:01
3891,6032,50,Merchant Analyst,Approved,,2,1/25/2023 10:01
3892,6033,10,DOC Registration,Approved,,1,1/11/2023 18:01
3893,6033,15,Quality Assurance (QAM),Approved,,1,1/11/2023 21:01
5252,5552,50,Merchant Analyst,Approved,,1,1/5/2023 11:01
5253,5552,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5254,5552,70,Approval Completed,Approved,,1,1/12/2023 10:01
5255,5552,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5256,5552,70,Approval Completed,Approved,,2,3/2/2023 16:03
5257,5552,70,Approval Completed,Approved,,3,3/3/2023 16:03
5258,5552,70,Approval Completed,Approved,,4,3/6/2023 18:03
5259,5559,10,DOC Registration,Approved,,1,1/4/2023 8:01
5260,5546,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5261,5542,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5262,5543,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5263,5544,30,B/L Check,Approved,,1,1/4/2023 12:01
5264,5544,40,Application Check,Approved,,1,1/4/2023 14:01
5265,5545,30,B/L Check,Approved,,1,1/4/2023 14:01
5266,5552,30,B/L Check,Approved,,1,1/4/2023 14:01
5267,5552,40,Application Check,Approved,,1,1/4/2023 15:01
5268,5545,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5269,5547,30,B/L Check,Approved,,1,1/4/2023 14:01
5270,5547,40,Application Check,Approved,,1,1/4/2023 15:01
5271,5547,50,Merchant Analyst,Approved,,1,1/5/2023 9:01
5272,5547,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5273,5547,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5274,5548,50,Merchant Analyst,Approved,,1,1/8/2023 13:01
5275,5548,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5276,5548,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5277,5549,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5278,5550,50,Merchant Analyst,Approved,,1,1/5/2023 16:01
5279,5550,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5280,5550,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5281,5551,30,B/L Check,Approved,,1,1/4/2023 12:01
5282,5551,40,Application Check,Approved,,1,1/4/2023 13:01
5283,5551,50,Merchant Analyst,Approved,,1,1/5/2023 13:01
5284,5551,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5285,5551,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5286,5551,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5287,5552,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5288,5559,15,Quality Assurance (QAM),Approved,,1,1/4/2023 8:01
5289,5559,20,Data Entry,Approved,,1,1/4/2023 14:01
5290,5559,30,B/L Check,Approved,,1,1/4/2023 14:01
5291,5559,40,Application Check,Approved,,1,1/4/2023 15:01
5292,5559,70,Approval Completed,Approved,,1,1/12/2023 10:01
5293,5559,70,Approval Completed,Approved,,2,3/2/2023 16:03
5294,5559,70,Approval Completed,Approved,,3,3/3/2023 16:03
5295,5559,70,Approval Completed,Approved,,4,3/6/2023 18:03
5296,5553,10,DOC Registration,Approved,,1,1/4/2023 7:01
5297,5553,15,Quality Assurance (QAM),Approved,,1,1/4/2023 8:01
5298,5553,20,Data Entry,Approved,,1,1/4/2023 14:01
5299,5553,30,B/L Check,Approved,,1,1/4/2023 14:01
5300,5553,40,Application Check,Approved,,1,1/4/2023 14:01
5301,5553,50,Merchant Analyst,Approved,,1,1/6/2023 15:01
5302,5553,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5303,5553,70,Approval Completed,Approved,,1,1/12/2023 10:01
5304,5553,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5305,5553,70,Approval Completed,Approved,,2,3/2/2023 16:03
5306,5553,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5307,5553,70,Approval Completed,Approved,,3,3/3/2023 16:03
5308,5553,70,Approval Completed,Approved,,4,3/6/2023 18:03
5309,5554,10,DOC Registration,Approved,,1,1/4/2023 7:01
5310,5554,15,Quality Assurance (QAM),Approved,,1,1/4/2023 8:01
5311,5554,20,Data Entry,Approved,,1,1/4/2023 14:01
5312,5554,50,Merchant Analyst,Approved,,1,1/9/2023 9:01
5313,5554,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5314,5554,70,Approval Completed,Approved,,1,1/12/2023 10:01
5315,5554,61,Member Bank Apprval 1,Approved,,2,3/2/2023 16:03
5316,5554,61,Member Bank Apprval 1,Approved,,3,1/12/2023 10:01
5317,5554,70,Approval Completed,Approved,,3,3/3/2023 16:03
5318,5554,70,Approval Completed,Approved,,4,3/6/2023 18:03
5319,5555,10,DOC Registration,Approved,,1,1/4/2023 7:01
5320,5555,15,Quality Assurance (QAM),Approved,,1,1/4/2023 8:01
5321,5555,20,Data Entry,Approved,,1,1/4/2023 14:01
5322,5555,30,B/L Check,Approved,,1,1/4/2023 14:01
5323,5555,40,Application Check,Approved,,1,1/4/2023 19:01
5324,5555,50,Merchant Analyst,Approved,,1,1/8/2023 14:01
5325,5555,61,Member Bank Apprval 1,Approved,,1,3/6/2023 18:03
5326,5555,70,Approval Completed,Approved,,1,1/12/2023 10:01
4181,6055,30,B/L Check,Approved,,2,1/16/2023 14:01
4182,6055,40,Application Check,Approved,,2,1/16/2023 15:01
4183,6055,70,Approval Completed,,,2,1/19/2023 16:01
4184,6056,20,Data Entry,Approved,,1,1/13/2023 12:01
4185,6056,30,B/L Check,Approved,,1,1/13/2023 12:01
4186,6056,40,Application Check,Approved,,1,1/13/2023 15:01
4187,6056,61,Member Bank Apprval 1,Approved,,1,1/17/2023 15:01
4188,6057,15,Quality Assurance (QAM),Approved,,1,1/13/2023 9:01
4189,6057,50,Merchant Analyst,Approved,,1,1/17/2023 9:01
4190,6057,61,Member Bank Apprval 1,Approved,,1,1/17/2023 12:01
4191,6058,10,DOC Registration,Approved,,1,1/13/2023 9:01
4192,6058,30,B/L Check,Approved,,1,1/13/2023 12:01
4193,6058,40,Application Check,Approved,,1,1/13/2023 17:01
4194,6058,50,Merchant Analyst,Approved,,1,1/16/2023 20:01
4195,6059,50,Merchant Analyst,Approved,,1,1/17/2023 17:01
4196,6059,61,Member Bank Apprval 1,Approved,,1,1/18/2023 18:01
4197,6059,70,Approval Completed,Approved,,1,1/18/2023 18:01
4198,6060,10,DOC Registration,Approved,,1,1/13/2023 12:01
4199,6060,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4200,6060,20,Data Entry,Approved,,1,1/13/2023 18:01
4201,6060,30,B/L Check,Approved,,1,1/13/2023 18:01
4202,6060,40,Application Check,Approved,,1,1/13/2023 19:01
4203,6060,61,Member Bank Apprval 1,Approved,,1,1/13/2023 22:01
4204,6061,10,DOC Registration,Approved,,1,1/13/2023 12:01
4205,6061,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4206,6061,20,Data Entry,Approved,,1,1/13/2023 18:01
4207,6061,30,B/L Check,Approved,,1,1/13/2023 18:01
4208,6061,40,Application Check,Approved,,1,1/13/2023 19:01
4209,6061,61,Member Bank Apprval 1,Approved,,1,1/13/2023 22:01
4210,6062,10,DOC Registration,Approved,,1,1/13/2023 12:01
4211,6062,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4212,6062,20,Data Entry,Approved,,1,1/13/2023 19:01
4213,6062,30,B/L Check,Approved,,1,1/13/2023 19:01
4214,6062,40,Application Check,Approved,,1,1/13/2023 19:01
4215,6062,61,Member Bank Apprval 1,Approved,,1,1/13/2023 22:01
4216,6063,10,DOC Registration,Approved,,1,1/13/2023 12:01
4217,6063,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4218,6063,20,Data Entry,Approved,,1,1/13/2023 19:01
4219,6063,30,B/L Check,Approved,,1,1/13/2023 19:01
4220,6063,40,Application Check,Approved,,1,1/13/2023 19:01
4221,6063,61,Member Bank Apprval 1,Approved,,1,1/13/2023 22:01
4222,6063,70,Approval Completed,,,2,1/16/2023 16:01
4223,6064,10,DOC Registration,Approved,,1,1/13/2023 12:01
4224,6064,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4225,6064,20,Data Entry,Approved,,1,1/13/2023 19:01
4226,6064,30,B/L Check,Approved,,1,1/13/2023 19:01
4227,6064,40,Application Check,Approved,,1,1/13/2023 19:01
4228,6064,61,Member Bank Apprval 1,Approved,,1,1/13/2023 22:01
4229,6065,10,DOC Registration,Approved,,1,1/13/2023 12:01
4230,6065,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4231,6065,20,Data Entry,Approved,,1,1/13/2023 19:01
4232,6065,30,B/L Check,Approved,,1,1/13/2023 19:01
4233,6065,40,Application Check,Approved,,1,1/13/2023 19:01
4234,6065,61,Member Bank Apprval 1,Approved,,1,1/13/2023 22:01
4235,6066,10,DOC Registration,Approved,,1,1/13/2023 12:01
4236,6066,15,Quality Assurance (QAM),Approved,,1,1/13/2023 12:01
4237,6066,20,Data Entry,Approved,,1,1/13/2023 14:01
4238,6066,70,Approval Completed,,,2,1/14/2023 11:01
4239,6067,10,DOC Registration,Approved,,1,1/13/2023 12:01
4240,6068,10,DOC Registration,Approved,,1,1/13/2023 13:01
4241,6068,15,Quality Assurance (QAM),Approved,,1,1/13/2023 13:01
4242,6068,20,Data Entry,Approved,,1,1/16/2023 6:01
4243,6068,70,Approval Completed,Approved,,1,1/19/2023 21:01
4244,6069,61,Member Bank Apprval 1,Approved,,1,1/13/2023 16:01
4245,6069,30,B/L Check,Approved,,2,1/13/2023 15:01
4246,6069,40,Application Check,Approved,,2,1/13/2023 15:01
4247,6069,70,Approval Completed,,,2,3/28/2023 14:03
4248,6070,10,DOC Registration,Approved,,1,1/13/2023 14:01
4249,6070,15,Quality Assurance (QAM),Approved,,1,1/13/2023 14:01
4250,6070,61,Member Bank Apprval 1,Approved,,1,1/17/2023 13:01
4251,6070,70,Approval Completed,,,2,1/23/2023 20:01
4252,6071,61,Member Bank Apprval 1,Approved,,1,1/14/2023 20:01
4253,6056,70,Approval Completed,Approved,,1,1/17/2023 15:01
4254,6058,70,Approval Completed,Approved,,1,1/17/2023 15:01
4255,6057,10,DOC Registration,Approved,,1,1/13/2023 9:01
4256,6057,20,Data Entry,Approved,,1,1/13/2023 15:01
4257,6058,15,Quality Assurance (QAM),Approved,,1,1/13/2023 11:01
5614,5654,10,DOC Registration,Approved,,1,1/4/2023 20:01
5615,5654,15,Quality Assurance (QAM),Approved,,1,1/4/2023 20:01
5616,5654,20,Data Entry,Approved,,1,1/5/2023 9:01
5617,5654,30,B/L Check,Approved,,1,1/5/2023 9:01
5618,5654,40,Application Check,Approved,,1,1/5/2023 11:01
5619,5654,61,Member Bank Apprval 1,Approved,,1,1/6/2023 14:01
5620,5654,70,Approval Completed,Approved,,1,1/8/2023 19:01
5621,5655,10,DOC Registration,Approved,,1,1/4/2023 20:01
5622,5655,15,Quality Assurance (QAM),Approved,,1,1/4/2023 20:01
5623,5655,20,Data Entry,Approved,,1,1/5/2023 11:01
5624,5655,30,B/L Check,Approved,,1,1/5/2023 11:01
5625,5655,40,Application Check,Approved,,1,1/5/2023 11:01
5626,5655,61,Member Bank Apprval 1,Approved,,1,1/6/2023 14:01
5627,5655,70,Approval Completed,Approved,,1,1/10/2023 22:01
5628,5655,70,Approval Completed,,,2,1/10/2023 22:01
13382,7880,70,Approval Completed,,,5,3/21/2023 21:03
13383,7881,15,Quality Assurance (QAM),Approved,,1,2/27/2023 11:02
13384,7881,30,B/L Check,Approved,,1,2/27/2023 14:02
13385,7881,40,Application Check,Approved,,1,2/27/2023 16:02
13386,7881,50,Merchant Analyst,Approved,,1,2/28/2023 14:02
13387,7881,61,Member Bank Apprval 1,Approved,,1,3/3/2023 17:03
13388,7881,70,Approval Completed,Approved,,1,3/13/2023 20:03
13389,7881,70,Approval Completed,,,2,3/13/2023 20:03
13390,6448,30,B/L Check,Approved,,1,1/20/2023 10:01
13391,6448,40,Application Check,Approved,,1,1/20/2023 10:01
13392,6448,61,Member Bank Apprval 1,Approved,,1,1/20/2023 11:01
