|APLC_SEQ_NO|MID        |TID     |MERCHANT NAME                         |CITY                               |PROSES PENGAJUAN APLIKASI|TGL APLIKASI MASUK     |STATUS APLIKASI           |STATUS WR        |STATUS WO|PROVIDER_TYP|TMNL_STATUS |TMNL_MODEL|SNO                 |MER_DTL_ADDR1                                   |MER_DTL_ADDR2                                   |MER_DTL_ADDR3                                 |MID_BRI     |MID_BNI        |MID_BTN        |MID_ASTRAPAY|MID_DANAMON|MID_BSI|MID_OCBC|TID_BRI |TID_BNI |TID_BTN |TID_ASTRAPAY|TID_DANAMON|TID_BSI|TID_OCBC|MEMBER_BANK             |
|12003251696|71137741429|74629287|INDOMARET TQYJ -  WANAMULYA RAYA NO 7             |Tangerang (Kota)                   |                         |2023-01-25 09:13:20.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. WANA MULYA NO. 7                            |KEL KARANG MULYA KEC KARANG TENGAH              |TANGERANG                                       |1999238609  |000100214903255|200711377414298|            |           |       |        |10416662|14325503|20032059|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251697|71137935131|74630444|INDOMARET TRKI -  TRANS KALIMANTAN KM 14          |Barito Kuala (Kab)                 |                         |2023-01-25 09:13:31.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL TRANS KALIMANTAN                             |KEL ANJIR PASAR LAMA KEC ANJIR PASAR            |BARITO KUALA                                    |1999238343  |000100209901259|200711379351313|            |           |       |        |10416245|09125902|20032192|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251698|71137935224|74630445|INDOMARET TWPZ - RAYA KRONJO                      |Tangerang (Kab)                    |                         |2023-01-25 09:14:43.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. RAYA BALARAJA - KRONJO NO.28                |KEL PASILIAN KEC KRONJO                         |TANGERANG                                       |1999238610  |000100214903256|200711379352246|            |           |       |        |10416663|14325603|20032060|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251699|71137741615|74629289|INDOMARET TBPI -  PURI PERMAI 3                   |Tangerang (Kab)                    |                         |2023-01-25 09:16:01.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |KP. KADONGDONG RT.01/RW.03                      |KEL PASIRNANGKA KEC. TIGARAKSA                  |TANGERANG                                       |1999238611  |000100214903257|200711377416155|            |           |       |        |10416664|14325702|20032061|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251719|71138303713|74636279|INDOMARET FD7X -  TANAH MERAH                     |Samarinda (Kota)                   |                         |2023-01-25 09:17:43.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL POROS SAMARINDA - BONTANG                    |KEL TANAH MERAH KEC SAMARINDA UTARA             |SAMARINDA                                       |1999240075  |000100209901290|200711383037139|            |           |       |        |10419195|09129002|20032253|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251722|71138303806|74636280|INDOMARET FB4J -  ADI SUCIPTO                     |Samarinda (Kota)                   |                         |2023-01-25 09:19:03.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. ADI SUCIPTO                                 |KEL.HANDIL BAKTI KEC.PALARAN                    |SAMARINDA                                       |1999240076  |000100209901291|200711383038062|            |           |       |        |10419196|09129102|20032254|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251759|71137742145|74629299|INDOMARET T4MA - BINA RAGA                        |Kutai Kartanegara (Kab)            |                         |2023-01-25 09:20:39.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. BINA RAGA                                   |KEL.MUARA BADAK ULU KEC.MUARA BADAK             |KUTAI KARTANEGARA                               |1999240077  |000100209901292|200711377421454|            |           |       |        |10419197|09129202|20032193|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251779|71137742331|74629301|INDOMARET TVH7 -  POROS SAMARINDA BONTANG KM. 80  |Kutai Kartanegara (Kab)            |                         |2023-01-25 09:23:40.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. POROS SAMARINDA-BONTANG KM.80               |KEL SANTAN ULU KEC MARANG KAYU                  |KUTAI KARTANEGARA                               |1999240078  |000100209901293|200711377423311|            |           |       |        |10419198|09129302|20032194|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251796|71137742424|74629303|INDOMARET TF3K -  MUARA LEKA                      |Kutai Kartanegara (Kab)            |                         |2023-01-25 09:25:07.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. POROS KOTA BANGUN                           | KEL. MUARA LEKA KEC.MUARA MUNTAI               |KUTAI KARTANEGARA                               |1999240079  |000100209901294|200711377424244|            |           |       |        |10419199|09129402|20032195|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251798|71137742610|74629305|INDOMARET TWKG - A YANI KM 1 KANDANGAN            |Hulu Sungai Selatan (Kab)          |                         |2023-01-25 09:26:05.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL AHMAD YANI                                   |KEL KANDANGAN BARAT KEC KANDANGAN               |HULU SUNGAI SELATAN                             |1999238351  |000100209901265|200711377426101|            |           |       |        |10416253|09126502|20032196|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251800|71138303999|74636281|INDOMARET FX6I -  POROS L4 KUKAR                  |Kutai Kartanegara (Kab)            |                         |2023-01-25 09:26:52.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL POROS L4 KUKAR                               |KEL KERTA BUANA KEC TENGGARONG SEBRANG          |KUTAI KARTANEGARA                               |1999240080  |000100209901295|200711383039995|            |           |       |        |10419200|09129507|20032255|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251807|71137742703|74629307|INDOMARET FM2Q -  JENDRAL SUDIRMAN SANGATTA       |Kutai Timur (Kab)                  |                         |2023-01-25 09:28:16.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. JENDRAL SUDIRMAN NO 13                      |KEL.SWARGA BAR KEC.SANGATTA UTARA               |KUTAI TIMUR                                     |1999240081  |000100209901296|200711377427034|            |           |       |        |10419201|09129602|20032197|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003251808|71137742989|74629309|INDOMARET TUWR - YOS SUDARSO 1 NO 26              |Kutai Timur (Kab)                  |                         |2023-01-25 09:29:42.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. YOS SUDARSO 1 NO 26                         |EL.SANGATTA UTARA KEC.SANGATTA UTARA            |KUTAI TIMUR                                     |1999240082  |000100209901297|200711377429890|            |           |       |        |10419202|09129702|20032198|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
|12003252237|71137935317|74630446|INDOMARET TWTX - KODECO BATULICIN                 |Tanah Bumbu (Kab)                  |                         |2023-01-25 09:51:24.000|Approval Completed        |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL RAYA KODECO 5                                |KEL TUNGKARAN PANGERAN KEC SIMPANG EMPAT        |TANAH BUMBU                                     |1999238365  |000100209901278|200711379353179|            |           |       |        |10416267|09127802|20032199|            |           |       |        |SHARING BMRI-BRI-BNI-BTN|
